text,created_at,source,id,author_id,,,,
"What if ...we sell our car and buy a bicycle.
Cycle to buy groceries. Use @GrabMY once a while. 
#Pandemic 
#CarNoUse
#GrabCar
#SaveMoney
#LessPollution",2021-08-04T08:49:29.000Z,Twitter for Android,1.42E+18,1.06E+18,,,,
"Okay @GrabMY dah fully refund durian muntah orang semalam.
Aku kembali tenang.",2021-08-04T08:47:33.000Z,Twitter for Android,1.42E+18,56069724,,,,
"@GrabMY Thanks for following up. As mentioned in our DMs, even after calling the customer helpline, the resolution offered was simply 'don't worry, miss you will get your refund in 48 hours', when really all we want is an acknowledgement that action will be taken to improve.",2021-08-04T08:27:17.000Z,Twitter for Android,1.42E+18,1.19E+18,,,,
ISH @GrabMY ni letak Promo untuk orang Nilai semua kedai Bandar Seri Putra ni dah kenapa?! Kan aku dah tertekan! Buat susah driver je. Now I have to tip more out of guilt for your dumb advertising. 😡,2021-08-04T07:52:53.000Z,Twitter for iPhone,1.42E+18,276016273,,,,
@GrabMY ty,2021-08-04T07:34:47.000Z,Twitter for Android,1.42E+18,1.06E+18,,,,
@GrabMY Dalam satu masa berapa penumpang for grab car? Untuk tujuan pergi vaksin walk in di PPV,2021-08-04T07:27:11.000Z,Twitter for Android,1.42E+18,1.06E+18,,,,
@GrabMY Dah.,2021-08-04T07:08:30.000Z,Twitter for iPhone,1.42E+18,82312838,,,,
yey I've gotten back my Grab account after being suspended for no reason!! Thankyou @GrabMY 😘,2021-08-04T07:02:50.000Z,Twitter for Android,1.42E+18,9.41E+17,,,,
@AlinZahar I dari 27 June tak dapat @GrabMY buat senyap.,2021-08-04T06:58:39.000Z,Twitter for iPhone,1.42E+18,82312838,,,,
@GrabMY Okay thank you 🤗,2021-08-04T06:55:26.000Z,Twitter for iPhone,1.42E+18,207367218,,,,
@GrabMY Tapi duit tu akan refund dalam masa berapa hari ya?,2021-08-04T06:38:01.000Z,Twitter for iPhone,1.42E+18,207367218,,,,
@HussySays @GrabMY My respect for the driver 📈📈📈,2021-08-04T06:33:41.000Z,Twitter for Android,1.42E+18,1.18E+18,,,,
Bila nak reorder begini pulaaaa. Help me @GrabMY https://t.co/JHuioleTx1,2021-08-04T06:27:20.000Z,Twitter for iPhone,1.42E+18,207367218,,,,
@GrabMY hi ada voucher grabfood tak,2021-08-04T06:25:28.000Z,Twitter for Android,1.42E+18,1312680624,,,,
"Dah tunggu dari pukul 12, senang senang je dia ckap pasal refund kalau order takdpat 🙂 saya lapar ni 🙂 https://t.co/tDnGJJ10Fp",2021-08-04T04:51:11.000Z,Twitter for iPhone,1.42E+18,423454468,,,,
Wow! Kepala hotak engko @GrabMY aku order 11.45 ni sebb lapar. Adoi https://t.co/mTH7Jw7OTr,2021-08-04T04:43:51.000Z,Twitter for iPhone,1.42E+18,423454468,,,,
@GrabMY Terima kasih admin 😘,2021-08-04T04:00:10.000Z,Twitter for iPhone,1.42E+18,290337561,,,,
@faizshamshul Boleh ikuti panduannya melalui link ini - https://t.co/RxHxaE1Wa2 👍,2021-08-04T03:56:56.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
"@GrabMY No worries, I just got off a call with a customer service rep. Thank you!",2021-08-04T03:45:08.000Z,Twitter for iPhone,1.42E+18,475611459,,,,
@GrabMY @mahendranbal No discount. Already exceed RM25 https://t.co/0Ybx83RFun,2021-08-04T03:35:25.000Z,Twitter for iPhone,1.42E+18,293999368,,,,
@GrabMY @KhairulAqmal Mcm mane nak topup min rm10?,2021-08-04T03:35:10.000Z,Twitter for iPhone,1.42E+18,290337561,,,,
"My sister used @GrabMY #GrabExpress today to deliver important biz documents but an error in Grab meant 2 riders went to collect her documents and now her documents are nowhere to be found. Upon calling customer service, their reply is wait 48 hours and see"". Not cool, @GrabMY.",2021-08-04T03:02:46.000Z,Twitter for Android,1.42E+18,1.19E+18,,,,
@GrabMY Thank you sir!,2021-08-04T02:48:38.000Z,Twitter for iPhone,1.42E+18,1.12E+18,,,,
"@sidekaaaaa Alamakkkk 😅 Xapa next round bila anda order, sebelum confirm booking then ada section di bawah ""Offer"" dan anda boleh tekan section tersebut untuk check ada voucher atau rewards yang belum claim lagi. 🙏 #staysafe #grabfood https://t.co/nSVzEndpxF",2021-08-04T02:48:09.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
"@deediyxnxzxki Pilihan yang paling susah 😂 Scroll jee, sampai dapat item anda nak order! 💚 #staysafe #ordernow #grabfood https://t.co/zZFtApTtGx",2021-08-04T02:43:29.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
@GrabMY tapi semalam takdaaaa . bila nak adaaaaaa,2021-08-04T01:42:51.000Z,Twitter Web App,1.42E+18,242544772,,,,
@farhanamasdo 😍 🍴 #grabfood #kfc https://t.co/WnZcdzPHN8,2021-08-04T01:41:30.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
"@HalabKLBeremi That's right, place your order now! 😉💚 #grabfood #ordernow https://t.co/w8Drobz1ug",2021-08-04T01:36:23.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
@GrabMY Thanks! ❤️❤️,2021-08-04T01:31:32.000Z,Twitter for iPhone,1.42E+18,94350977,,,,
@amirinsofri Ya betul 😉jika order anda dah cancel dan refund akan dibuat secara automatic ke account anda setelah cancellation ya. Anda boleh refer link ini *https://t.co/WtVRZYHUHc* untuk maklumat lanjut. 💚 #staysafe https://t.co/ac3HjMQ2wA,2021-08-04T01:27:10.000Z,Sprinklr Publishing,1.42E+18,454609037,,,,
RT @AzmanZulkiplyVA: I had a lot of fun voicing Guy alongside legendary VAs: @stevenbonesSBE (Durio) and @SuChanVA (Girl and Flora). Thank…,2021-08-03T15:18:09.000Z,Twitter for Android,1.42E+18,1.32E+18,,,,
"@kevintsg7708 @McDMalaysia @GrabMY my mcd drive thru is q until the main road, till the traffic light...",2021-08-03T15:10:11.000Z,Twitter Web App,1.42E+18,1.19E+18,,,,
"@HelloCannot @McDMalaysia @GrabMY Go buy drive thru , if less can complain straight away",2021-08-03T14:56:27.000Z,Twitter for iPhone,1.42E+18,1243855280,,,,
"I had a lot of fun voicing Guy alongside legendary VAs: @stevenbonesSBE (Durio) and @SuChanVA (Girl and Flora). Thank you Grim Film for having us! Now go get your Durian!
#GrabMY #GrabDurian #GrabMartMY
https://t.co/nsAVAsquF9",2021-08-03T14:53:30.000Z,Twitter Web App,1.42E+18,250061841,,,,
@GrabMY Check dm skunk! Reply cepat sikit sebelum saya mengamuk!!!!! 😤 https://t.co/Og9pNKWKK2,2021-08-03T13:04:35.000Z,Twitter for iPhone,1.42E+18,2886318493,,,,
Babi dah la berejam aku tunggu makanan aku pastu main cancel order aku macam tu je!?!???! @GrabMY,2021-08-03T12:38:22.000Z,Twitter for iPhone,1.42E+18,2886318493,,,,
@GrabMY tolong tapis kebodohan driver korang ni ya https://t.co/kvQWgcSjKE,2021-08-03T10:00:38.000Z,Twitter for iPhone,1.42E+18,4309366572,,,,
@GrabMY Ok thanks for the confirmation! 👍,2021-08-03T09:49:30.000Z,Twitter Web App,1.42E+18,1.12E+18,,,,
"@JKJAVMY  finally done with the 2nd. Kudos to all at #pwtc  for being so organised, pleasant and helpful. Thank you for your service 🙏finally happy everyone in the family are fully vaccinated.  shoutouts to @GrabMY  drivers please stay safe and thank you for your service.",2021-08-03T09:40:24.000Z,Twitter for iPhone,1.42E+18,112793510,,,,
Boleh tak grab buatkan ada sen sen kalau nak topup? @GrabMY,2021-08-03T09:25:01.000Z,Twitter for iPhone,1.42E+18,912069410,,,,
"@GrabMY kenapa driver tak hantar makanan saya? Bila claim, dah drop off. siap cakap satu auntie sudah angkat? I mean?????????? I tunggu depan pintu rumah ni.",2021-08-03T09:05:49.000Z,Twitter for iPhone,1.42E+18,44123271,,,,
"@GSCinemas @ex5_prime @astroonline @GrabMY pray for you, share for me, yea?",2021-08-03T08:39:06.000Z,Twitter Web App,1.42E+18,1.40E+18,,,,
@GrabMY DM-ed,2021-08-03T08:25:01.000Z,Twitter for iPhone,1.42E+18,15527462,,,,
"@GrabMY got incomplete order. can you check for my refund? Already reported the issue but still not getting any feedback. 
Frustrated",2021-08-03T08:19:03.000Z,Twitter for iPhone,1.42E+18,15527462,,,,
@fcukindonut @GrabMY Dah buang ke rul makanan nya..jual kt aku lah..hahaha,2021-08-03T08:17:19.000Z,Twitter for Android,1.42E+18,513254909,,,,
"RT @GrabMY: @FlexBtmNoty Hi. 
Peninsular Malaysia: 6:00AM – 11:59PM 
Kuching, BIntulu, Sibu, Miri: 6AM - 10PM  
Kota Kinabalu, Sandakan, Ta…",2021-08-03T08:16:34.000Z,Twitter for Android,1.42E+18,324606849,,,,
Kota Kinabalu, Sandakan," Ta…""",2021-08-03T08:12:11.000Z,Twitter for Android,1.42E+18,7.63E+17,,
@GrabMY You are most welcome.,2021-08-03T08:05:24.000Z,Zendesk,1.42E+18,454609037,,,,
@GrabMY Owh thanks,2021-08-03T07:59:31.000Z,Twitter for iPhone,1.42E+18,1.06E+18,,,,
@GrabMY You are most welcome. 😄,2021-08-03T07:49:03.000Z,Zendesk,1.42E+18,454609037,,,,
@GrabMY ah I see. #TIL. Thank you!,2021-08-03T07:45:23.000Z,Twitter Web App,1.42E+18,76716444,,,,
@einhzrn @KFCmalaysia @GrabMY https://t.co/q8AN6vnj9X,2021-08-03T07:41:17.000Z,Twitter for iPhone,1.42E+18,22066071,,,,
"@techsupremo @KFCmalaysia @GrabMY Aku dh install ni, hampir² nk riot",2021-08-03T07:34:47.000Z,Twitter for Android,1.42E+18,41022830,,,,
@einhzrn @KFCmalaysia @GrabMY Official app je.,2021-08-03T07:32:49.000Z,Twitter for iPhone,1.42E+18,22066071,,,,
@GrabMY Baiklah 😔,2021-08-03T07:25:54.000Z,Twitter for Android,1.42E+18,41022830,,,,
@thesemut @CrossedKom Itu lah pasal. Budak2 pun dah terikut abahboss tak berapa nak boss ni. Dia ni tak silap aku dia buat grabcar. Boleh confirmkan tak ? @GrabMY,2021-08-03T07:24:24.000Z,Twitter for Android,1.42E+18,1.41E+18,,,,
Ikan da selamat da bang. Tunggu jadi tahi je ni. Sekarang tengah menggaul pisang nak buat cekodok bang. https://t.co/FcAy4dNWIk,2021-08-03T07:22:37.000Z,Twitter for iPhone,1.42E+18,41935062,,,,
@HusnaBahrudin @GrabMY SIMPAN BALIK IKAN HAHAHASFHSF,2021-08-03T07:20:31.000Z,Twitter for Android,1.42E+18,43823761,,,,
@GrabMY Reward saya jugak bang. Kot la dapat grab voucher rm200 nais gak bang. Mmg ikan tu kekal dalam peti ais dua minggu bang kita bagi dia rehat.,2021-08-03T07:17:39.000Z,Twitter for iPhone,1.42E+18,41935062,,,,
"Takde pun kulit ayam @KFCmalaysia dalam @GrabMY 😭😭
Janganlah kau permainkan perasaan ini!
Boy oh boy oh boy, jangan mudah mengalah!",2021-08-03T07:15:50.000Z,Twitter for Android,1.42E+18,41022830text,source,created_at,id,author_id
@GrabMY Terima kasih atas pencerahan~,Twitter Web App,2021-08-03T06:14:28.000Z,1.42E+18,242484526,,,,
"@GrabMY
Hello. Maaf mengganggu.
Kalau nak buat PCR swab test, 2 orang penumpang + 1 Driver dibenarkan ke?
Adalah perlu untuk ambil police report?",Twitter Web App,2021-08-03T06:00:27.000Z,1.42E+18,242484526,,,,
@GrabMY No. Just need you to address my question so everyone knows what’s happening with tier benefits.,Twitter Web App,2021-08-03T05:59:40.000Z,1.42E+18,1.12E+18,,,,
@GrabMY 🥲 even after update and selected stores that previously had the deal. Don’t lie to me 😫😫 https://t.co/JlcQG3lTLm,Twitter for iPhone,2021-08-03T05:07:58.000Z,1.42E+18,2353287614,,,,
@GrabMY did you guys just secretly changed the tier benefits and lower down the reward points earn rate for all tiers? Without any announcement? But your website still say 3x earn rate for platinum. Smart move Grab,Twitter Web App,2021-08-03T04:55:57.000Z,1.42E+18,1.12E+18,,,,
@McDMalaysia large fries like this? Now I feel cheated.. This is all I get.. Picture ones so nice... #mcdequine #McDonalds ordered via @GrabMY #grabfood https://t.co/7mByAdlGNT,Twitter for Android,2021-08-03T04:38:30.000Z,1.42E+18,1.19E+18,,,,
"I absolutely love the fact that #eatxdignity gives you the option of ordering food for the riders. I've been trying to do it on @GrabMY as well, but it's slightly more complicated as you would need to unpack first and increase the need for physical contact. #makanwithriders https://t.co/8ByvRxJuvj",Twitter for Android,2021-08-03T04:11:06.000Z,1.42E+18,54925203,,,,
@GrabMY tenkyuuuuuuu. muah,Twitter for iPhone,2021-08-03T03:49:54.000Z,1.42E+18,34900253,,,,
hai @GrabMY nk tanya ni. food delivery ada ape2 kupon promo macam hotdeals tak bulan ni?,Twitter for iPhone,2021-08-03T03:41:33.000Z,1.42E+18,34900253,,,,
"@BerniceWrites @bytebot @GrabMY Grab adds on more to the delivery fee, so the driver doesnt just get RM3. They will get additional fee on top of the RM3 delivery fee from Grab.",Twitter Web App,2021-08-03T03:03:17.000Z,1.42E+18,203387052,,,,
@GrabMY okayy terima kasih! 🤗,Twitter for iPhone,2021-08-03T02:08:35.000Z,1.42E+18,1457168600,,,,
"@GrabMY jadi, kalau penumpang 2 orang + 1 driver boleh ke tak eh? takut kena saman 🤣 https://t.co/zHi1hV2EBZ",Twitter for iPhone,2021-08-03T01:43:54.000Z,1.42E+18,1457168600,,,,
boleh ke naik grab 2 orang untuk ke PPV? @GrabMY,Twitter for iPhone,2021-08-03T01:38:53.000Z,1.42E+18,1457168600,,,,
"😂😂😂
Sy tgh fikir nk order mknn dari grabfood tak harini 🤭😌 https://t.co/qYghyBrvjn",Twitter for iPhone,2021-08-03T01:36:27.000Z,1.42E+18,1.17E+18,,,,
"RT @AmirudinShari: Sehingga 1 Ogos 2021, Inisiatif Rebat Pengangkutan Ke Pusat Pemberian Vaksin (PPV) kerjasama dengan @GrabMY telah meneri…",Twitter Web App,2021-08-02T23:53:51.000Z,1.42E+18,290326947,,,,
@APADchannel Bila korg nak bayar duit Pemerkasa pd ehailing ni? Brp.lama lagi kami nak tunggu? Kami ni menunggu tapi korg lembab. @tzafrul_aziz @MuhyiddinYassin @GrabMY,Twitter for Android,2021-08-02T23:52:57.000Z,1.42E+18,543424556,,,,
"One of my favorite quotes. Thanks for sharing Grab Malaysia💚🌐
Quote:Don’t give up when dark times come. The more storms you face in life, the stronger you’ll be. Hold on. Your greater is coming. https://t.co/QpTZPlGJZU",Twitter Web App,2021-08-02T23:15:37.000Z,1.42E+18,578412819,,,,
"RT @AmirudinShari: Sehingga 1 Ogos 2021, Inisiatif Rebat Pengangkutan Ke Pusat Pemberian Vaksin (PPV) kerjasama dengan @GrabMY telah meneri…",Twitter for iPhone,2021-08-02T23:06:55.000Z,1.42E+18,290054672,,,,
"RT @AmirudinShari: Sehingga 1 Ogos 2021, Inisiatif Rebat Pengangkutan Ke Pusat Pemberian Vaksin (PPV) kerjasama dengan @GrabMY telah meneri…",Twitter for Android,2021-08-02T18:40:12.000Z,1.42E+18,868072386,,,,
bagus grabfood paham bahasa sarawak 😂 https://t.co/z7LxXe0Rtg,Twitter for iPhone,2021-08-02T17:27:54.000Z,1.42E+18,476866486,,,,
"RT @AmirudinShari: Sehingga 1 Ogos 2021, Inisiatif Rebat Pengangkutan Ke Pusat Pemberian Vaksin (PPV) kerjasama dengan @GrabMY telah meneri…",Twitter for iPhone,2021-08-02T16:00:05.000Z,1.42E+18,1.42E+18,,,,
@GrabMY hi saya nak tanya kenapa grab ada deduct dari acc bank saya ye?  sedangkan saya tak ada buat sebarang transaction tersebut. please contact me asap thank you,Twitter for iPhone,2021-08-02T15:31:28.000Z,1.42E+18,306676606,,,,
"RT @AmirudinShari: Sehingga 1 Ogos 2021, Inisiatif Rebat Pengangkutan Ke Pusat Pemberian Vaksin (PPV) kerjasama dengan @GrabMY telah meneri…",Twitter for iPhone,2021-08-02T15:28:12.000Z,1.42E+18,29676911,,,,
"RT @AmirudinShari: Sehingga 1 Ogos 2021, Inisiatif Rebat Pengangkutan Ke Pusat Pemberian Vaksin (PPV) kerjasama dengan @GrabMY telah meneri…",Twitter for Android,2021-08-02T15:26:22.000Z,1.42E+18,482935127,,,,
"RT @AmirudinShari: Sehingga 1 Ogos 2021, Inisiatif Rebat Pengangkutan Ke Pusat Pemberian Vaksin (PPV) kerjasama dengan @GrabMY telah meneri…",Twitter for iPhone,2021-08-02T15:26:12.000Z,1.42E+18,616323964,,,,
I dah banned foodpanda for nearly a year for their shitty service and the way they treat their vendors &amp; riders. I have no problem doing the same to @GrabMY https://t.co/3w0PvYY1mf,Twitter for iPhone,2021-08-02T14:43:24.000Z,1.42E+18,1.02E+18,,,,
@GrabMY Okay baiklah ye,Twitter for Android,2021-08-02T14:17:31.000Z,1.42E+18,9.97E+17,,,,
@bytebot @GrabMY interesting that they are now so forward about it. The platform is clearly not doing anything for anyone in the ecosystem.,Twitter Web App,2021-08-02T14:11:14.000Z,1.42E+18,14281655,,,,
@GrabMY Tolong check dm pls😊,Twitter for Android,2021-08-02T14:02:55.000Z,1.42E+18,9.97E+17,,,,
@GrabMY Okey done,Twitter for iPhone,2021-08-02T14:00:19.000Z,1.42E+18,751343184,,,,
"@GrabMY ade one of your staff contact me thru ws . Minta ssm , ic etc . Saya memang ade mohon untuk grab sebelum ni. Cuma nak elakkan daripada kena scam , boleh tak confirmkan samaada betul ke ni no phone staff grab ?",Twitter for iPhone,2021-08-02T13:51:24.000Z,1.42E+18,751343184,,,,
@GrabMY Boleh ke kalau selepas ini grab buat dalam bahasa melayu 🥺 saya tiada masalah sebab saya faham je . Cuma kesian dekat golongan yang tak boleh berbahasa inggeris ni. Apa apa pon terima kasih :),Twitter for iPhone,2021-08-02T13:42:19.000Z,1.42E+18,751343184,,,,
"@GrabMY hi grab, kat mana saya boleh dapat general terms and conditions dalam bahasa melayu?",Twitter for iPhone,2021-08-02T13:33:08.000Z,1.42E+18,751343184,,,,
"Hi @GrabMY , dah settle sudah.. Boleh laa cancel report semalam. 😃 Maaf ya. https://t.co/5cExcjWW2n",Twitter for iPhone,2021-08-02T13:24:22.000Z,1.42E+18,8.72E+17,,,,
"Lest you think @GrabMY drivers are thriving in these times… order was RM26.40, delivery fee was RM3, and the tip was RM10. https://t.co/h7Yl8jOmUI",Twitter for iPhone,2021-08-02T13:00:49.000Z,1.42E+18,1413771,,,,
"RT @AmirudinShari: Sehingga 1 Ogos 2021, Inisiatif Rebat Pengangkutan Ke Pusat Pemberian Vaksin (PPV) kerjasama dengan @GrabMY telah meneri…",Twitter for Android,2021-08-02T12:42:40.000Z,1.42E+18,7270092,,,,
Aaa dah habis Julai. Ogos ada offer tak? https://t.co/ihfDpuJBuc,Twitter for Android,2021-08-02T12:33:55.000Z,1.42E+18,38335437,,,,
"RT @AmirudinShari: Sehingga 1 Ogos 2021, Inisiatif Rebat Pengangkutan Ke Pusat Pemberian Vaksin (PPV) kerjasama dengan @GrabMY telah meneri…",Twitter for iPhone,2021-08-02T12:00:53.000Z,1.42E+18,412821313,,,,
"RT @AmirudinShari: Sehingga 1 Ogos 2021, Inisiatif Rebat Pengangkutan Ke Pusat Pemberian Vaksin (PPV) kerjasama dengan @GrabMY telah meneri…",Twitter for Android,2021-08-02T11:06:18.000Z,1.42E+18,324606849,,,,
"Interesting to see the VC subsidies subside. @GrabMY has some painful changes this month:
- HOTDEALS promo is gone (50% off up to 12.50)
- Grab redemptions with Pointsback now limited to 2/deal (was 10) and now it’s RM20 per GrabFood order not RM30",Twitter for iPhone,2021-08-02T09:59:28.000Z,1.42E+18,1413771,,,,
@_fildzahz @arivinraj_turu Sekarang @GrabMY bagi 30% diskaun utk Food tapi saya akan bagi 5 bintang kat driver &amp; Tips,Twitter for Android,2021-08-02T09:46:27.000Z,1.42E+18,1.17E+18,,,,
@GrabMY I'll DM the inquiry. Thankyou.,Twitter for Android,2021-08-02T09:14:33.000Z,1.42E+18,1122001933,,,,
